,ID_start,ID_end,connexion capacity
33450,YYZ,SEA,8675
33451,YYZ,SFO,9254
33452,YYZ,SVO,7693
33453,YYZ,TPE,9254
33454,ALG,BCN,6932
33455,ALG,CAI,8906
33456,ALG,CDG,9500
33457,ALG,CMN,4708
33458,ALG,DOH,9500
33459,ALG,DXB,9500
33460,ALG,FRA,9500
33461,ALG,IST,9500
33462,ALG,LGW,3519
33463,ALG,LHR,9500
33464,ALG,MAD,9500
33465,ALG,PEK,9500
33466,ALG,SVO,7898
33467,ALG,TUN,3148
33468,AMS,ATL,8152
33469,AMS,BCN,5948
33470,AMS,BKK,8152
33471,AMS,BOM,4774
33472,AMS,BOS,5948
33473,AMS,CAI,7642
33474,AMS,CAN,8152
33475,AMS,CDG,8152
33476,AMS,CMN,4040
33477,AMS,CPT,644
33478,AMS,DEL,7642
33479,AMS,DFW,8152
33480,AMS,DOH,8152
33481,AMS,DXB,8152
33482,AMS,EWR,8152
33483,AMS,EZE,4040
33484,AMS,FRA,8152
33485,AMS,GRU,8152
33486,AMS,HGH,3019
33487,AMS,HKG,8152
33488,AMS,IAH,8152
33489,AMS,ICN,8152
33490,AMS,IST,8152
33491,AMS,JFK,8152
33492,AMS,JNB,5547
33493,AMS,KUL,8152
33494,AMS,LAX,8152
33495,AMS,LGW,3019
33496,AMS,LHR,8152
33497,AMS,LIM,4040
33498,AMS,LOS,3689
33499,AMS,MAD,8152
33500,AMS,MEX,7206
33501,AMS,NBO,3689
33502,AMS,ORD,8152
33503,AMS,PEK,8152
33504,AMS,PVG,8152
33505,AMS,SEA,7642
33506,AMS,SFO,8152
33507,AMS,SIN,8152
33508,AMS,SVO,6778
33509,AMS,TPE,8152
33510,AMS,TUN,2702
33511,AMS,YYZ,8152
33512,BCN,ALG,4413
33513,BCN,AMS,11914
33514,BCN,BOG,6433
33515,BCN,CAI,11169
33516,BCN,CDG,11914
33517,BCN,CMN,5905
33518,BCN,DOH,11914
33519,BCN,DXB,11914
33520,BCN,EWR,11914
33521,BCN,EZE,5905
33522,BCN,FRA,11914
33523,BCN,GRU,11914
33524,BCN,IST,11914
33525,BCN,JFK,11914
33526,BCN,LGW,4413
33527,BCN,LHR,11914
33528,BCN,MAD,11914
33529,BCN,MIA,11914
33530,BCN,SIN,11914
33531,BCN,SVO,9905
33532,BCN,TUN,3948
33533,BCN,YYZ,11914
33534,CDG,ADD,3860
33535,CDG,ALG,2648
33536,CDG,AMS,7148
33537,CDG,ATL,7148
33538,CDG,BCN,5216
33539,CDG,BKK,7148
33540,CDG,BOG,3860
33541,CDG,BOM,4186
33542,CDG,BOS,5216
33543,CDG,BSB,742
33544,CDG,CAI,6701
33545,CDG,CAN,7148
33546,CDG,CLT,4864
33547,CDG,CMN,3543
33548,CDG,DEL,6701
33549,CDG,DFW,7148
33550,CDG,DOH,7148
33551,CDG,DXB,7148
33552,CDG,EWR,7148
33553,CDG,EZE,3543
33554,CDG,FRA,7148
33555,CDG,GRU,7148
33556,CDG,HKG,7148
33557,CDG,HND,3543
33558,CDG,IAH,7148
33559,CDG,ICN,7148
33560,CDG,IST,7148
33561,CDG,JED,6318
33562,CDG,JFK,7148
33563,CDG,JNB,4864
33564,CDG,KUL,7148
33565,CDG,LAX,7148
33566,CDG,LGW,2648
33567,CDG,LHR,7148
33568,CDG,LIM,3543
33569,CDG,LOS,3235
33570,CDG,MAD,7148
33571,CDG,MEX,6318
33572,CDG,MIA,7148
33573,CDG,NBO,3235
33574,CDG,ORD,7148
33575,CDG,PEK,7148
33576,CDG,PVG,7148
33577,CDG,SCL,2648
33578,CDG,SEA,6701
33579,CDG,SFO,7148
33580,CDG,SGN,4521
33581,CDG,SIN,7148
33582,CDG,SVO,5943
33583,CDG,TPE,7148
33584,CDG,TUN,2369
33585,CDG,YYZ,7148
33586,CMN,ALG,3810
33587,CMN,AMS,10286
33588,CMN,BCN,7505
33589,CMN,CAI,9643
33590,CMN,CDG,10286
33591,CMN,DOH,10286
33592,CMN,DXB,10286
33593,CMN,FRA,10286
33594,CMN,GRU,10286
33595,CMN,IST,10286
33596,CMN,JED,9092
33597,CMN,JFK,10286
33598,CMN,LGW,3810
33599,CMN,LHR,10286
33600,CMN,MAD,10286
33601,CMN,SVO,8552
33602,CMN,TUN,3409
33603,DXB,ADD,4193
33604,DXB,ADL,1242
33605,DXB,ALG,2876
33606,DXB,AMS,7765
33607,DXB,ATL,7765
33608,DXB,BCN,5666
33609,DXB,BKK,7765
33610,DXB,BOM,4547
33611,DXB,BOS,5666
33612,DXB,CAI,7280
33613,DXB,CAN,7765
33614,DXB,CDG,7765
33615,DXB,CGK,4547
33616,DXB,CMN,3848
33617,DXB,CPT,613
33618,DXB,DEL,7280
33619,DXB,DFW,7765
33620,DXB,DOH,7765
33621,DXB,FRA,7765
33622,DXB,GRU,7765
33623,DXB,HKG,7765
33624,DXB,HND,3848
33625,DXB,IAH,7765
33626,DXB,ICN,7765
33627,DXB,IST,7765
33628,DXB,JED,6864
33629,DXB,JFK,7765
33630,DXB,JNB,5284
33631,DXB,KMG,3514
33632,DXB,KUL,7765
33633,DXB,LAX,7765
33634,DXB,LGW,2876
33635,DXB,LHR,7765
33636,DXB,LOS,3514
33637,DXB,MAD,7765
33638,DXB,MEL,3848
33639,DXB,MNL,4911
33640,DXB,NBO,3514
33641,DXB,PEK,7765
33642,DXB,PVG,7765
33643,DXB,SEA,7280
33644,DXB,SFO,7765
33645,DXB,SGN,4911
33646,DXB,SIN,7765
33647,DXB,SVO,6456
33648,DXB,SYD,6456
33649,DXB,TPE,7765
33650,DXB,TUN,2573
33651,DXB,YYZ,7765
33652,HRG,CAI,5371
33653,HRG,FRA,5729
33654,HRG,IST,5729
33655,HRG,LGW,2122
33656,HRG,SVO,4763
33657,IST,ADD,5458
33658,IST,ALG,3744
33659,IST,AMS,10108
33660,IST,BCN,7375
33661,IST,BKK,10108
33662,IST,BOM,5919
33663,IST,CAI,9476
33664,IST,CAN,10108
33665,IST,CDG,10108
33666,IST,CMN,5010
33667,IST,DEL,9476
33668,IST,DOH,10108
33669,IST,DXB,10108
33670,IST,FRA,10108
33671,IST,GRU,10108
33672,IST,HKG,10108
33673,IST,HRG,799
33674,IST,IAH,10108
33675,IST,ICN,10108
33676,IST,JED,8934
33677,IST,JFK,10108
33678,IST,JNB,6878
33679,IST,KUL,10108
33680,IST,LAX,10108
33681,IST,LGW,3744
33682,IST,LHR,10108
33683,IST,LOS,4574
33684,IST,MAD,10108
33685,IST,NBO,4574
33686,IST,ORD,10108
33687,IST,PEK,10108
33688,IST,PVG,10108
33689,IST,SIN,10108
33690,IST,SVO,8404
33691,IST,TUN,3350
33692,IST,YYZ,10108
33693,JED,ADD,7188
33694,JED,ALG,4930
33695,JED,BOM,7795
33696,JED,CAI,12479
33697,JED,CAN,13311
33698,JED,CDG,13311
33699,JED,CGK,7795
33700,JED,CMN,6597
33701,JED,DEL,12479
33702,JED,DOH,13311
33703,JED,DXB,13311
33704,JED,FRA,13311
33705,JED,IST,13311
33706,JED,JFK,13311
33707,JED,JNB,9058
33708,JED,KUL,13311
33709,JED,LAX,13311
33710,JED,LGW,4930
33711,JED,LHR,13311
33712,JED,MAD,13311
33713,JED,MNL,8419
33714,JED,NBO,6024
33715,JED,SIN,13311
33716,JED,TUN,4411
33717,JED,YYZ,13311
33718,LAS,ATL,11089
33719,LAS,BOS,8091
33720,LAS,CLT,7546
33721,LAS,DEN,6494
33722,LAS,DFW,11089
33723,LAS,EWR,11089
33724,LAS,FRA,11089
33725,LAS,IAH,11089
33726,LAS,ICN,11089
33727,LAS,JFK,11089
33728,LAS,LAX,11089
33729,LAS,LGW,4107
33730,LAS,LHR,11089
33731,LAS,MCO,7546
33732,LAS,MEX,9802
33733,LAS,MIA,11089
33734,LAS,ORD,11089
33735,LAS,PHX,5988
33736,LAS,SEA,10396
33737,LAS,SFO,11089
33738,LAS,YYZ,11089
33739,MAD,ALG,4119
33740,MAD,AMS,11121
33741,MAD,ATL,11121
33742,MAD,BCN,8114
33743,MAD,BKK,11121
33744,MAD,BOG,6005
33745,MAD,BOS,8114
33746,MAD,CAI,10425
33747,MAD,CDG,11121
33748,MAD,CLO,629
33749,MAD,CMN,5512
33750,MAD,DFW,11121
33751,MAD,DOH,11121
33752,MAD,DXB,11121
33753,MAD,EWR,11121
33754,MAD,EZE,5512
33755,MAD,FRA,11121
33756,MAD,GRU,11121
33757,MAD,ICN,11121
33758,MAD,IST,11121
33759,MAD,JED,9830
33760,MAD,JFK,11121
33761,MAD,LAX,11121
33762,MAD,LGW,4119
33763,MAD,LHR,11121
33764,MAD,LIM,5512
33765,MAD,LOS,5033
33766,MAD,MEX,9830
33767,MAD,MIA,11121
33768,MAD,ORD,11121
33769,MAD,PEK,11121
33770,MAD,SCL,4119
33771,MAD,SVO,9246
33772,MAD,TUN,3686
33773,MCO,ATL,11374
33774,MCO,BOG,6142
33775,MCO,BOS,8299
33776,MCO,CLT,7739
33777,MCO,DEN,6660
33778,MCO,DFW,11374
33779,MCO,EWR,11374
33780,MCO,FRA,11374
33781,MCO,GRU,11374
33782,MCO,IAH,11374
33783,MCO,JFK,11374
33784,MCO,LAS,7739
33785,MCO,LAX,11374
33786,MCO,LGW,4213
33787,MCO,MEX,10053
33788,MCO,MIA,11374
33789,MCO,ORD,11374
33790,MCO,PHX,6142
33791,MCO,SEA,10662
33792,MCO,SFO,11374
33793,MCO,YYZ,11374
33794,PEK,ADD,4786
33795,PEK,ALG,3283
33796,PEK,AMS,8864
33797,PEK,BKK,8864
33798,PEK,CAI,8309
33799,PEK,CAN,8864
33800,PEK,CDG,8864
33801,PEK,CGK,5191
33802,PEK,CKG,4011
33803,PEK,DEL,8309
33804,PEK,DOH,8864
33805,PEK,DXB,8864
33806,PEK,EWR,8864
33807,PEK,FRA,8864
33808,PEK,HGH,3283
33809,PEK,HKG,8864
33810,PEK,HND,4393
33811,PEK,IAH,8864
33812,PEK,ICN,8864
33813,PEK,IST,8864
33814,PEK,JFK,8864
33815,PEK,JNB,6031
33816,PEK,KMG,4011
33817,PEK,KUL,8864
33818,PEK,LAX,8864
33819,PEK,LGW,3283
33820,PEK,LHR,8864
33821,PEK,MAD,8864
33822,PEK,MNL,5606
33823,PEK,ORD,8864
33824,PEK,PVG,8864
33825,PEK,SEA,8309
33826,PEK,SFO,8864
33827,PEK,SGN,5606
33828,PEK,SHA,1418
33829,PEK,SIN,8864
33830,PEK,SVO,7369
33831,PEK,SYD,7369
33832,PEK,SZX,2937
33833,PEK,TPE,8864
33834,PEK,XIY,2605
33835,PEK,YYZ,8864
33836,YYZ,ADD,4997
33837,YYZ,AMS,9254
33838,YYZ,ATL,9254
33839,YYZ,BCN,6752
33840,YYZ,BOG,4997
33841,YYZ,BOS,6752
33842,YYZ,CAI,8675
33843,YYZ,CDG,9254
33844,YYZ,CLT,6297
33845,YYZ,DEN,5419
33846,YYZ,DFW,9254
33847,YYZ,DXB,9254
33848,YYZ,EWR,9254
33849,YYZ,FRA,9254
33850,YYZ,GRU,9254
33851,YYZ,HKG,9254
33852,YYZ,IAH,9254
33853,YYZ,ICN,9254
33854,YYZ,IST,9254
33855,YYZ,JED,8179
33856,YYZ,JFK,9254
33857,YYZ,LAS,6297
33858,YYZ,LAX,9254
33859,YYZ,LGW,3427
33860,YYZ,LHR,9254
33861,YYZ,LIM,4586
33862,YYZ,MCO,6297
33863,YYZ,MEX,8179
33864,YYZ,MIA,9254
33865,YYZ,ORD,9254
33866,YYZ,PEK,9254
33867,YYZ,PHX,4997
33868,YYZ,PVG,9254
33869,YYZ,SCL,3427
33870,YYZ,SEA,8675
33871,YYZ,SFO,9254
33872,YYZ,SVO,7693
33873,YYZ,TPE,9254
33874,ADD,BKK,10169
33875,ADD,BOM,5955
33876,ADD,CAI,9533
33877,ADD,CAN,10169
33878,ADD,CDG,10169
33879,ADD,DEL,9533
33880,ADD,DOH,10169
33881,ADD,DXB,10169
33882,ADD,FRA,10169
33883,ADD,HKG,10169
33884,ADD,IST,10169
33885,ADD,JED,8988
33886,ADD,JNB,6920
33887,ADD,LHR,10169
33888,ADD,LOS,4602
33889,ADD,NBO,4602
33890,ADD,PEK,10169
33891,ADD,PVG,10169
33892,ALG,BCN,6932
33893,ALG,CAI,8906
33894,ALG,CDG,9500
33895,ALG,CMN,4708
33896,ALG,DOH,9500
33897,ALG,DXB,9500
33898,ALG,FRA,9500
33899,ALG,IST,9500
33900,ALG,LGW,3519
33901,ALG,LHR,9500
33902,ALG,MAD,9500
33903,ALG,PEK,9500
33904,ALG,SVO,7898
33905,ALG,TUN,3148
33906,AMS,ATL,8152
33907,AMS,BCN,5948
33908,AMS,BKK,8152
33909,AMS,BOM,4774
33910,AMS,BOS,5948
33911,AMS,CAI,7642
33912,AMS,CAN,8152
33913,AMS,CDG,8152
33914,AMS,CMN,4040
33915,AMS,CPT,644
33916,AMS,DEL,7642
33917,AMS,DFW,8152
33918,AMS,DOH,8152
33919,AMS,DXB,8152
33920,AMS,EWR,8152
33921,AMS,EZE,4040
33922,AMS,FRA,8152
33923,AMS,GRU,8152
33924,AMS,HGH,3019
33925,AMS,HKG,8152
33926,AMS,IAH,8152
33927,AMS,ICN,8152
33928,AMS,IST,8152
33929,AMS,JFK,8152
33930,AMS,JNB,5547
33931,AMS,KUL,8152
33932,AMS,LAX,8152
33933,AMS,LGW,3019
33934,AMS,LHR,8152
33935,AMS,LIM,4040
33936,AMS,LOS,3689
33937,AMS,MAD,8152
33938,AMS,MEX,7206
33939,AMS,NBO,3689
33940,AMS,ORD,8152
33941,AMS,PEK,8152
33942,AMS,PVG,8152
33943,AMS,SEA,7642
33944,AMS,SFO,8152
33945,AMS,SIN,8152
33946,AMS,SVO,6778
33947,AMS,TPE,8152
33948,AMS,TUN,2702
33949,AMS,YYZ,8152
33950,ATL,AMS,11602
33951,ATL,BOG,6265
33952,ATL,BOS,8465
33953,ATL,BSB,1205
33954,ATL,CDG,11602
33955,ATL,CLT,7895
33956,ATL,DEN,6794
33957,ATL,DFW,11602
33958,ATL,DXB,11602
33959,ATL,EWR,11602
33960,ATL,EZE,5750
33961,ATL,FRA,11602
33962,ATL,GRU,11602
33963,ATL,IAH,11602
33964,ATL,ICN,11602
33965,ATL,JFK,11602
33966,ATL,JNB,7895
33967,ATL,LAS,7895
33968,ATL,LAX,11602
33969,ATL,LHR,11602
33970,ATL,LIM,5750
33971,ATL,LOS,5250
33972,ATL,MAD,11602
33973,ATL,MCO,7895
33974,ATL,MEX,10255
33975,ATL,MIA,11602
33976,ATL,ORD,11602
33977,ATL,PHX,6265
33978,ATL,SCL,4297
33979,ATL,SEA,10876
33980,ATL,SFO,11602
33981,ATL,YYZ,11602
33982,BCN,ALG,4413
33983,BCN,AMS,11914
33984,BCN,BOG,6433
33985,BCN,CAI,11169
33986,BCN,CDG,11914
33987,BCN,CMN,5905
33988,BCN,DOH,11914
33989,BCN,DXB,11914
33990,BCN,EWR,11914
33991,BCN,EZE,5905
33992,BCN,FRA,11914
33993,BCN,GRU,11914
33994,BCN,IST,11914
33995,BCN,JFK,11914
33996,BCN,LGW,4413
33997,BCN,LHR,11914
33998,BCN,MAD,11914
33999,BCN,MIA,11914
34000,BCN,SIN,11914
34001,BCN,SVO,9905
34002,BCN,TUN,3948
34003,BCN,YYZ,11914
34004,BKK,ADD,6181
34005,BKK,AKL,3794
34006,BKK,AMS,11447
34007,BKK,BOM,6703
34008,BKK,CAI,10731
34009,BKK,CAN,11447
34010,BKK,CDG,11447
34011,BKK,CGK,6703
34012,BKK,CKG,5180
34013,BKK,DEL,10731
34014,BKK,DOH,11447
34015,BKK,DXB,11447
34016,BKK,FRA,11447
34017,BKK,HKG,11447
34018,BKK,HND,5673
34019,BKK,ICN,11447
34020,BKK,IST,11447
34021,BKK,JNB,7789
34022,BKK,KMG,5180
34023,BKK,KUL,11447
34024,BKK,LHR,11447
34025,BKK,MAD,11447
34026,BKK,MEL,5673
34027,BKK,MNL,7240
34028,BKK,NBO,5180
34029,BKK,PEK,11447
34030,BKK,PVG,11447
34031,BKK,SGN,7240
34032,BKK,SIN,11447
34033,BKK,SVO,9517
34034,BKK,SYD,9517
34035,BKK,SZX,3794
34036,BKK,TPE,11447
34037,BOM,ADD,5442
34038,BOM,AMS,10078
34039,BOM,BKK,10078
34040,BOM,CAI,9447
34041,BOM,CDG,10078
34042,BOM,DEL,9447
34043,BOM,DOH,10078
34044,BOM,DXB,10078
34045,BOM,EWR,10078
34046,BOM,FRA,10078
34047,BOM,HKG,10078
34048,BOM,ICN,10078
34049,BOM,IST,10078
34050,BOM,JED,8908
34051,BOM,JNB,6858
34052,BOM,KUL,10078
34053,BOM,LHR,10078
34054,BOM,NBO,4560
34055,BOM,SIN,10078
34056,BOS,AMS,10887
34057,BOS,ATL,10887
34058,BOS,CDG,10887
34059,BOS,CLT,7409
34060,BOS,DEN,6376
34061,BOS,DFW,10887
34062,BOS,DXB,10887
34063,BOS,EWR,10887
34064,BOS,FRA,10887
34065,BOS,IAH,10887
34066,BOS,JFK,10887
34067,BOS,LAS,7409
34068,BOS,LAX,10887
34069,BOS,LHR,10887
34070,BOS,MAD,10887
34071,BOS,MCO,7409
34072,BOS,MIA,10887
34073,BOS,ORD,10887
34074,BOS,PHX,5879
34075,BOS,SEA,10206
34076,BOS,SFO,10887
34077,BOS,YYZ,10887
34078,CAI,ADD,7586
34079,CAI,ALG,5203
34080,CAI,AMS,14048
34081,CAI,BCN,10250
34082,CAI,BKK,14048
34083,CAI,BOM,8227
34084,CAI,CAN,14048
34085,CAI,CDG,14048
34086,CAI,CGK,8227
34087,CAI,CMN,6962
34088,CAI,DOH,14048
34089,CAI,DXB,14048
34090,CAI,FRA,14048
34091,CAI,HRG,1110
34092,CAI,IST,14048
34093,CAI,JED,12417
34094,CAI,JFK,14048
34095,CAI,JNB,9559
34096,CAI,LHR,14048
34097,CAI,LOS,6357
34098,CAI,MAD,14048
34099,CAI,NBO,6357
34100,CAI,PEK,14048
34101,CAI,SVO,11679
34102,CAI,TUN,4656
34103,CAI,YYZ,14048
34104,CAN,ADD,6459
34105,CAN,AKL,3964
34106,CAN,AMS,11962
34107,CAN,BKK,11962
34108,CAN,CAI,11213
34109,CAN,CDG,11962
34110,CAN,CGK,7005
34111,CAN,CKG,5413
34112,CAN,DEL,11213
34113,CAN,DMK,3085
34114,CAN,DOH,11962
34115,CAN,DXB,11962
34116,CAN,HGH,4430
34117,CAN,HKG,11962
34118,CAN,ICN,11962
34119,CAN,IST,11962
34120,CAN,JED,10573
34121,CAN,KMG,5413
34122,CAN,KUL,11962
34123,CAN,LAX,11962
34124,CAN,LHR,11962
34125,CAN,MEL,5928
34126,CAN,MNL,7565
34127,CAN,NBO,5413
34128,CAN,PEK,11962
34129,CAN,PVG,11962
34130,CAN,SGN,7565
34131,CAN,SHA,1913
34132,CAN,SIN,11962
34133,CAN,SVO,9945
34134,CAN,SYD,9945
34135,CAN,TPE,11962
34136,CAN,XIY,3516
34137,CDG,ADD,3860
34138,CDG,ALG,2648
34139,CDG,AMS,7148
34140,CDG,ATL,7148
34141,CDG,BCN,5216
34142,CDG,BKK,7148
34143,CDG,BOG,3860
34144,CDG,BOM,4186
34145,CDG,BOS,5216
34146,CDG,BSB,742
34147,CDG,CAI,6701
34148,CDG,CAN,7148
34149,CDG,CLT,4864
34150,CDG,CMN,3543
34151,CDG,DEL,6701
34152,CDG,DFW,7148
34153,CDG,DOH,7148
34154,CDG,DXB,7148
34155,CDG,EWR,7148
34156,CDG,EZE,3543
34157,CDG,FRA,7148
34158,CDG,GRU,7148
34159,CDG,HKG,7148
34160,CDG,HND,3543
34161,CDG,IAH,7148
34162,CDG,ICN,7148
34163,CDG,IST,7148
34164,CDG,JED,6318
34165,CDG,JFK,7148
34166,CDG,JNB,4864
34167,CDG,KUL,7148
34168,CDG,LAX,7148
34169,CDG,LGW,2648
34170,CDG,LHR,7148
34171,CDG,LIM,3543
34172,CDG,LOS,3235
34173,CDG,MAD,7148
34174,CDG,MEX,6318
34175,CDG,MIA,7148
34176,CDG,NBO,3235
34177,CDG,ORD,7148
34178,CDG,PEK,7148
34179,CDG,PVG,7148
34180,CDG,SCL,2648
34181,CDG,SEA,6701
34182,CDG,SFO,7148
34183,CDG,SGN,4521
34184,CDG,SIN,7148
34185,CDG,SVO,5943
34186,CDG,TPE,7148
34187,CDG,TUN,2369
34188,CDG,YYZ,7148
34189,CLT,ATL,10723
34190,CLT,BOS,7824
34191,CLT,CDG,10723
34192,CLT,DEN,6279
34193,CLT,DFW,10723
34194,CLT,EWR,10723
34195,CLT,FRA,10723
34196,CLT,GRU,10723
34197,CLT,IAH,10723
34198,CLT,JFK,10723
34199,CLT,LAS,7296
34200,CLT,LAX,10723
34201,CLT,LHR,10723
34202,CLT,MCO,7296
34203,CLT,MEX,9478
34204,CLT,MIA,10723
34205,CLT,ORD,10723
34206,CLT,PHX,5790
34207,CLT,SEA,10052
34208,CLT,SFO,10723
34209,CLT,YYZ,10723
34210,CMN,ALG,3810
34211,CMN,AMS,10286
34212,CMN,BCN,7505
34213,CMN,CAI,9643
34214,CMN,CDG,10286
34215,CMN,DOH,10286
34216,CMN,DXB,10286
34217,CMN,FRA,10286
34218,CMN,GRU,10286
34219,CMN,IST,10286
34220,CMN,JED,9092
34221,CMN,JFK,10286
34222,CMN,LGW,3810
34223,CMN,LHR,10286
34224,CMN,MAD,10286
34225,CMN,SVO,8552
34226,CMN,TUN,3409
34227,CPT,AMS,5067
34228,CPT,DOH,5067
34229,CPT,DXB,5067
34230,CPT,JNB,3448
34231,CPT,LHR,5067
34232,DEL,ADD,6429
34233,DEL,AMS,11906
34234,DEL,BKK,11906
34235,DEL,BOM,6972
34236,DEL,CAN,11906
34237,DEL,CDG,11906
34238,DEL,DOH,11906
34239,DEL,DXB,11906
34240,DEL,EWR,11906
34241,DEL,FRA,11906
34242,DEL,HKG,11906
34243,DEL,ICN,11906
34244,DEL,IST,11906
34245,DEL,JED,10523
34246,DEL,JFK,11906
34247,DEL,KUL,11906
34248,DEL,LHR,11906
34249,DEL,MEL,5901
34250,DEL,NBO,5388
34251,DEL,ORD,11906
34252,DEL,PEK,11906
34253,DEL,PVG,11906
34254,DEL,SIN,11906
34255,DEL,SVO,9898
34256,DEL,SYD,9898
34257,DEL,TPE,11906
34258,DEN,ATL,10254
34259,DEN,BOS,7482
34260,DEN,CLT,6977
34261,DEN,DFW,10254
34262,DEN,EWR,10254
34263,DEN,FRA,10254
34264,DEN,IAH,10254
34265,DEN,JFK,10254
34266,DEN,LAS,6977
34267,DEN,LAX,10254
34268,DEN,LHR,10254
34269,DEN,MCO,6977
34270,DEN,MEX,9063
34271,DEN,MIA,10254
34272,DEN,ORD,10254
34273,DEN,PHX,5537
34274,DEN,SEA,9613
34275,DEN,SFO,10254
34276,DEN,YYZ,10254
34277,DFW,AMS,12185
34278,DFW,ATL,12185
34279,DFW,BOG,6580
34280,DFW,BOS,8891
34281,DFW,CDG,12185
34282,DFW,CLT,8291
34283,DFW,DEN,7135
34284,DFW,DXB,12185
34285,DFW,EWR,12185
34286,DFW,EZE,6039
34287,DFW,FRA,12185
34288,DFW,GRU,12185
34289,DFW,IAH,12185
34290,DFW,ICN,12185
34291,DFW,JFK,12185
34292,DFW,LAS,8291
34293,DFW,LAX,12185
34294,DFW,LHR,12185
34295,DFW,LIM,6039
34296,DFW,MAD,12185
34297,DFW,MCO,8291
34298,DFW,MEX,10770
34299,DFW,MIA,12185
34300,DFW,ORD,12185
34301,DFW,PHX,6580
34302,DFW,SCL,4513
34303,DFW,SEA,11423
34304,DFW,SFO,12185
34305,DFW,YYZ,12185
34306,DOH,ADD,5479
34307,DOH,ALG,3758
34308,DOH,AMS,10146
34309,DOH,BCN,7403
34310,DOH,BKK,10146
34311,DOH,BOM,5942
34312,DOH,CAI,9511
34313,DOH,CAN,10146
34314,DOH,CDG,10146
34315,DOH,CGK,5942
34316,DOH,CKG,4591
34317,DOH,CMN,5029
34318,DOH,DEL,9511
34319,DOH,DXB,10146
34320,DOH,FRA,10146
34321,DOH,GRU,10146
34322,DOH,HGH,3758
34323,DOH,HKG,10146
34324,DOH,IAH,10146
34325,DOH,ICN,10146
34326,DOH,IST,10146
34327,DOH,JED,8968
34328,DOH,JFK,10146
34329,DOH,JNB,6904
34330,DOH,KUL,10146
34331,DOH,LHR,10146
34332,DOH,LOS,4591
34333,DOH,MAD,10146
34334,DOH,MEL,5029
34335,DOH,MNL,6417
34336,DOH,NBO,4591
34337,DOH,ORD,10146
34338,DOH,PEK,10146
34339,DOH,PVG,10146
34340,DOH,SGN,6417
34341,DOH,SIN,10146
34342,DOH,TUN,3362
34343,DXB,ADD,4193
34344,DXB,ADL,1242
34345,DXB,ALG,2876
34346,DXB,AMS,7765
34347,DXB,ATL,7765
34348,DXB,BCN,5666
34349,DXB,BKK,7765
34350,DXB,BOM,4547
34351,DXB,BOS,5666
34352,DXB,CAI,7280
34353,DXB,CAN,7765
34354,DXB,CDG,7765
34355,DXB,CGK,4547
34356,DXB,CMN,3848
34357,DXB,CPT,613
34358,DXB,DEL,7280
34359,DXB,DFW,7765
34360,DXB,DOH,7765
34361,DXB,FRA,7765
34362,DXB,GRU,7765
34363,DXB,HKG,7765
34364,DXB,HND,3848
34365,DXB,IAH,7765
34366,DXB,ICN,7765
34367,DXB,IST,7765
34368,DXB,JED,6864
34369,DXB,JFK,7765
34370,DXB,JNB,5284
34371,DXB,KMG,3514
34372,DXB,KUL,7765
34373,DXB,LAX,7765
34374,DXB,LGW,2876
34375,DXB,LHR,7765
34376,DXB,LOS,3514
34377,DXB,MAD,7765
34378,DXB,MEL,3848
34379,DXB,MNL,4911
34380,DXB,NBO,3514
34381,DXB,PEK,7765
34382,DXB,PVG,7765
34383,DXB,SEA,7280
34384,DXB,SFO,7765
34385,DXB,SGN,4911
34386,DXB,SIN,7765
34387,DXB,SVO,6456
34388,DXB,SYD,6456
34389,DXB,TPE,7765
34390,DXB,TUN,2573
34391,DXB,YYZ,7765
34392,EWR,AMS,11535
34393,EWR,ATL,11535
34394,EWR,BCN,8417
34395,EWR,BOG,6229
34396,EWR,BOM,6755
34397,EWR,BOS,8417
34398,EWR,CDG,11535
34399,EWR,CLT,7849
34400,EWR,DEL,10813
34401,EWR,DEN,6755
34402,EWR,DFW,11535
34403,EWR,FRA,11535
34404,EWR,GRU,11535
34405,EWR,HKG,11535
34406,EWR,IAH,11535
34407,EWR,LAS,7849
34408,EWR,LAX,11535
34409,EWR,LHR,11535
34410,EWR,LIM,5717
34411,EWR,MAD,11535
34412,EWR,MCO,7849
34413,EWR,MEX,10196
34414,EWR,MIA,11535
34415,EWR,ORD,11535
34416,EWR,PEK,11535
34417,EWR,PHX,6229
34418,EWR,PVG,11535
34419,EWR,SEA,10813
34420,EWR,SFO,11535
34421,EWR,YYZ,11535
34422,EZE,AMS,10527
34423,EZE,ATL,10527
34424,EZE,BCN,7681
34425,EZE,BOG,5685
34426,EZE,BSB,1094
34427,EZE,CDG,10527
34428,EZE,DFW,10527
34429,EZE,FRA,10527
34430,EZE,GRU,10527
34431,EZE,IAH,10527
34432,EZE,JFK,10527
34433,EZE,LHR,10527
34434,EZE,LIM,5217
34435,EZE,MAD,10527
34436,EZE,MEX,9305
34437,EZE,MIA,10527
34438,EZE,SCL,3899
34439,FRA,ADD,3889
34440,FRA,ALG,2668
34441,FRA,AMS,7203
34442,FRA,ATL,7203
34443,FRA,BCN,5255
34444,FRA,BKK,7203
34445,FRA,BOG,3889
34446,FRA,BOM,4218
34447,FRA,BOS,5255
34448,FRA,CAI,6752
34449,FRA,CDG,7203
34450,FRA,CLT,4901
34451,FRA,CMN,3570
